"","ID","Status","Name","Locus.Tag","NCBI.Acc..","Paralog..","Expr.Sig","SeqType"
"1274","F5BTJ3O01B3L81",2,"Culex quinquefasciatus transcriptional regulator ATRX, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001853305",0,"X01","SINGLETON"
"1275","F5BTJ3O01ALNP2",2,"Drosophila pseudoobscura pseudoobscura GA18980 (Dpse\GA18980), partial mRNA","Dpse\GA18980","XM_001360185",0,"110","SINGLETON"
"1276","F5BTJ3O02IT61S",2,"Anopheles gambiae str. PEST AGAP007681-PA (AgaP_AGAP007681) mRNA, complete cds","AgaP_AGAP007681","XM_308189",0,"X10","SINGLETON"
"1277","F5BTJ3O01D28RR",2,"Aedes aegypti AAEL010839-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001661023",0,"X01","SINGLETON"
"1278","F5BTJ3O01BWUTM",2,"Culex quinquefasciatus coiled-coil domain-containing protein 53, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001845609",0,"010","SINGLETON"
"1279","F5BTJ3O02IRTTP",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001858898",0,"X10","SINGLETON"
"1280","F5BTJ3O01A6WX3",2,"PREDICTED: Halyomorpha halys uncharacterized LOC106687364 (LOC106687364), mRNA","LOC106687364","XM_014431220",0,"X10","SINGLETON"
"1281","F5BTJ3O01AK7EN",3,"PREDICTED: Vollenhovia emeryi uncharacterized LOC105558778 (LOC105558778), partial mRNA","LOC105558778","XM_012006686",1,"010","SINGLETON"
"1282","F5BTJ3O02GWR4B",2,"Culex quinquefasciatus mitochondrial ribosomal protein S11, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849130",0,"010","SINGLETON"
"1283","F5BTJ3O01CKX8Y",2,"Lottia gigantea hypothetical protein partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_009067921",0,"010","SINGLETON"
"1284","F5BTJ3O01BF5EM",2,"Aedes aegypti AAEL012087-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001662192",0,"010","SINGLETON"
"1285","F5BTJ3O01EYCPI",2,"Anopheles gambiae str. PEST AGAP005510-PA (AgaP_AGAP005510) mRNA, complete cds","AgaP_AGAP005510","XM_556147",0,"010","SINGLETON"
"1286","F5BTJ3O01DDZPK",2,"PREDICTED: Solenopsis invicta pre-mRNA-processing-splicing factor 8 (LOC105204874), mRNA","LOC105204874","XM_011174125",0,"010","SINGLETON"
"1287","F5BTJ3O01DBOUE",2,"Aedes aegypti AAEL005355-RA (AAEL801206), mRNA","AAEL801206","XM_001650712",0,"010","SINGLETON"
"1288","F5BTJ3O01BPVPH",2,"Aedes aegypti AAEL010391-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654445",0,"X10","SINGLETON"
"1289","F5BTJ3O01ETUNA",2,"Anopheles gambiae str. PEST AGAP003306-PA (OBP2) mRNA, complete cds","OBP2","XM_319532",0,"010","SINGLETON"
"1290","F5BTJ3O02IXRXL",2,"Culex quinquefasciatus cyclophilin, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001864037",0,"010","SINGLETON"
"1291","F5BTJ3O01CWTPM",3,"Culex quinquefasciatus peptidylglycine alpha-amidating monooxygenase COOH-terminal interactor protein-1, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001870878",1,"X01","SINGLETON"
"1292","F5BTJ3O01DPAUU",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847257",0,"X10","SINGLETON"
"1293","F5BTJ3O01BO6JZ",2,"Nematostella vectensis predicted protein (NEMVEDRAFT_v1g218285) partial mRNA","NEMVEDRAFT_v1g218285","XM_001624219",0,"011","SINGLETON"
"1294","F5BTJ3O02FXJFK",3,"Culex quinquefasciatus tRNA-specific adenosine deaminase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001850703",2,"100","SINGLETON"
"1295","F5BTJ3O01B8N7A",2,"Aedes aegypti AAEL001990-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660697",0,"010","SINGLETON"
"1296","F5BTJ3O01CLB51",2,"Culex quinquefasciatus HD domain-containing protein 3, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849352",0,"010","SINGLETON"
"1297","F5BTJ3O01A5WDR",2,"PREDICTED: Plutella xylostella uncharacterized LOC105395910 (LOC105395910), mRNA","LOC105395910","XM_011567888",0,"X10","SINGLETON"
"1298","F5BTJ3O02IFMQH",2,"Anopheles gambiae str. PEST AGAP001053-PB (AgaP_AGAP001053) mRNA, complete cds","AgaP_AGAP001053","XM_001688575",0,"X01","SINGLETON"
"1299","F5BTJ3O02JSM48",2,"Aedes aegypti AAEL003923-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001648007",0,"X10","SINGLETON"
"1300","F5BTJ3O02II838",2,"Aedes aegypti AAEL010668-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660945",0,"X01","SINGLETON"
"1301","F5BTJ3O01BXOI7",2,"Aedes aegypti AAEL005934-RA (MED22_AEDAE), partial mRNA","MED22_AEDAE","XM_001651650",0,"010","SINGLETON"
"1302","F5BTJ3O01AY8BD",3,"Culex quinquefasciatus DNA replication factor Cdt1, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001867519",1,"101","SINGLETON"
"1303","F5BTJ3O01BIMX3",2,"Aedes aegypti AAEL013194-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663333",0,"010","SINGLETON"
"1304","F5BTJ3O01ALIFW",2,"Aedes aegypti AAEL005243-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001650526",0,"110","SINGLETON"
"1305","F5BTJ3O02HWE8V",3,"Aedes aegypti AAEL014487-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001648810",2,"101","SINGLETON"
"1306","F5BTJ3O02HX5LQ",2,"Aedes aegypti AAEL010256-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654350",0,"X10","SINGLETON"
"1307","F5BTJ3O01AQ3AH",2,"PREDICTED: Tribolium castaneum probable maleylacetoacetate isomerase 2 (LOC662347), transcript variant X1, mRNA","LOC662347","XM_008197438",0,"010","SINGLETON"
"1308","F5BTJ3O01DHLUF",2,"PREDICTED: Tribolium castaneum protein MON2 homolog (LOC660460), transcript variant X1, mRNA","LOC660460","XM_008202500",0,"010","SINGLETON"
"1309","F5BTJ3O01D3XKD",2,"PREDICTED: Bactrocera dorsalis dynein light chain roadblock-type 2 (LOC105228455), mRNA","LOC105228455","XM_011208302",0,"010","SINGLETON"
"1310","F5BTJ3O01AGJZT",2,"Aedes aegypti AAEL001271-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001652838",0,"010","SINGLETON"
"1311","F5BTJ3O01A15O5",2,"Anopheles gambiae str. PEST AGAP006427-PB (AgaP_AGAP006427) mRNA, complete cds","AgaP_AGAP006427","XM_557101",0,"011","SINGLETON"
"1312","F5BTJ3O01BLGSQ",2,"PREDICTED: Tribolium castaneum uncharacterized LOC657839 (LOC657839), transcript variant X1, mRNA","LOC657839","XM_008201422",0,"101","SINGLETON"
"1313","F5BTJ3O01DK442",2,"Aedes aegypti AAEL008023-RA (CYP4C52), partial mRNA","CYP4C52","XM_001658767",0,"010","SINGLETON"
"1314","F5BTJ3O01EY073",2,"PREDICTED: Biomphalaria glabrata cAMP-dependent protein kinase catalytic subunit alpha (LOC106059263), transcript variant X1, mRNA","LOC106059263","XM_013216836",0,"X10","SINGLETON"
"1315","F5BTJ3O01EBW0B",2,"PREDICTED: Acromyrmex echinatior metallo-beta-lactamase domain-containing protein 1 (LOC105153168), transcript variant X1, mRNA","LOC105153168","XM_011067874",0,"101","SINGLETON"
"1316","F5BTJ3O01DENJ8",2,"Tribolium castaneum peritrophic matrix protein 14 (Pmp14), mRNA","Pmp14","NM_001168457",0,"010","SINGLETON"
"1317","F5BTJ3O02GAP6Q",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001848848",0,"X01","SINGLETON"
"1318","F5BTJ3O01AW7XA",2,"Culex quinquefasciatus potentail helicase MOV-10, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001842867",0,"010","SINGLETON"
"1319","F5BTJ3O01C8VO5",2,"Aedes aegypti AAEL010299-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654385",0,"010","SINGLETON"
"1320","F5BTJ3O02FYR4P",2,"Culex quinquefasciatus quijote, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001850794",0,"010","SINGLETON"
"1321","F5BTJ3O01BEZW1",2,"Aedes aegypti AAEL008799-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659478",0,"010","SINGLETON"
"1322","F5BTJ3O01AGXPN",2,"Aedes aegypti AAEL013262-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663374",0,"010","SINGLETON"
"1323","F5BTJ3O01EBSAD",2,"Aedes aegypti AAEL013649-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663786",0,"X01","SINGLETON"
"1324","F5BTJ3O01EUQU2",2,"Anopheles gambiae str. PEST AGAP005049-PA (AgaP_AGAP005049) mRNA, complete cds","AgaP_AGAP005049","XM_313921",0,"010","SINGLETON"
"1325","F5BTJ3O01C818M",3,"Aedes aegypti AAEL005883-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001651502",1,"101","SINGLETON"
"1326","F5BTJ3O01CQQQO",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863289",0,"X10","SINGLETON"
"1327","F5BTJ3O01BUJKZ",2,"Culex quinquefasciatus salivary Cys-rich secreted peptide, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001842212",0,"010","SINGLETON"
"1328","F5BTJ3O01B0PPB",2,"Aedes aegypti AAEL009813-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660368",0,"X10","SINGLETON"
"1329","F5BTJ3O02IW3O6",2,"Aedes aegypti AAEL010062-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660556",0,"101","SINGLETON"
"1330","F5BTJ3O01CUTJA",2,"Culex quinquefasciatus AMP dependent ligase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001866230",0,"010","SINGLETON"
"1331","F5BTJ3O01DJA6U",3,"Aedes aegypti AAEL013947-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001664091",1,"010","SINGLETON"
"1332","F5BTJ3O02IP9IU",2,"Culex quinquefasciatus mitochondrial 28S ribosomal protein S33, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001868620",0,"010","SINGLETON"
"1333","F5BTJ3O02H85PL",2,"Culex quinquefasciatus predicted protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001846524",0,"010","SINGLETON"
"1334","F5BTJ3O02GWQOM",2,"PREDICTED: Harpegnathos saltator inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (LOC105189565), transcript variant X4, mRNA","LOC105189565","XM_011151768",0,"010","SINGLETON"
"1335","F5BTJ3O02J225L",2,"Aedes aegypti AAEL006881-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001652255",0,"010","SINGLETON"
"1336","F5BTJ3O02H3GFU",2,"Opisthorchis viverrini hypothetical protein partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_009166598",0,"X10","SINGLETON"
"1337","F5BTJ3O02GYL3N",2,"Aedes aegypti AAEL008763-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659421",0,"010","SINGLETON"
"1338","F5BTJ3O02G7V11",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001843030",0,"X10","SINGLETON"
"1339","F5BTJ3O02G3HQ0",2,"Aedes aegypti AAEL003136-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001656298",0,"010","SINGLETON"
"1340","F5BTJ3O02GZOW2",2,"Aedes aegypti AAEL000543-RA (CTLMA11), partial mRNA","CTLMA11","XM_001647905",0,"010","SINGLETON"
"1341","F5BTJ3O02IYAFF",2,"PREDICTED: Acyrthosiphon pisum jerky protein homolog-like (LOC100568796), mRNA","LOC100568796","XM_008183631",0,"101","SINGLETON"
"1342","F5BTJ3O02GC3AH",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847603",1,"101","SINGLETON"
"1343","F5BTJ3O02FY71D",2,"Aedes aegypti AAEL007466-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001658339",0,"010","SINGLETON"
"1344","F5BTJ3O02J5DGF",2,"Anopheles gambiae str. PEST AGAP001546-PA (AgaP_AGAP001546) mRNA, complete cds","AgaP_AGAP001546","XM_551275",0,"101","SINGLETON"
"1345","F5BTJ3O02JFS0H",2,"Anopheles gambiae str. PEST AGAP012433-PA (AgaP_AGAP012433) mRNA, partial cds","AgaP_AGAP012433","XM_001231056",0,"101","SINGLETON"
"1346","F5BTJ3O02IXX91",2,"Aedes aegypti AAEL017096-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_011495133",0,"010","SINGLETON"
"1347","F5BTJ3O02GITWB",2,"Aedes aegypti AAEL006670-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657892",0,"010","SINGLETON"
"1348","F5BTJ3O02GNGK6",3,"Aedes aegypti AAEL012695-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001662759",1,"X10","SINGLETON"
"1349","F5BTJ3O02GG6WG",2,"PREDICTED: Wasmannia auropunctata probable maleylacetoacetate isomerase 2 (LOC105457342), mRNA","LOC105457342","XM_011701959",0,"010","SINGLETON"
"1350","F5BTJ3O02IQ66K",2,"Culex quinquefasciatus DNA replication licensing factor MCM8, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001846849",0,"X10","SINGLETON"
"1351","F5BTJ3O02J5IL6",2,"Culex quinquefasciatus Odorant-binding protein 56a, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847996",0,"010","SINGLETON"
"1352","F5BTJ3O02HB4ZE",3,"Aedes aegypti AAEL009328-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659886",1,"011","SINGLETON"
"1353","F5BTJ3O02GAH20",2,"Culex quinquefasciatus Odorant-binding protein 56e, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863096",0,"010","SINGLETON"
"1354","F5BTJ3O02H4XRZ",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001864977",0,"X01","SINGLETON"
"1355","F5BTJ3O02F129W",2,"Aedes aegypti AAEL013477-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663620",0,"011","SINGLETON"
"1356","F5BTJ3O02J3NEO",2,"Culex quinquefasciatus peroxisomal carnitine O-octanoyltransferase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001846719",0,"001","SINGLETON"
"1357","F5BTJ3O02G496X",2,"PREDICTED: Hydra vulgaris PR domain zinc finger protein 10-like (LOC100213540), mRNA","LOC100213540","XM_012705170",0,"X01","SINGLETON"
"1358","F5BTJ3O02I0JRH",2,"Aedes aegypti AAEL000300-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654706",0,"X10","SINGLETON"
"1359","F5BTJ3O02HF1R3",2,"Culex quinquefasciatus cyclopentanol dehydrogenase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001866112",0,"010","SINGLETON"
"1360","F5BTJ3O02IOITM",2,"Aedes aegypti AAEL004016-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001648227",0,"010","SINGLETON"
"1361","F5BTJ3O02JVAD5",2,"PREDICTED: Wasmannia auropunctata uncharacterized LOC105458270 (LOC105458270), mRNA","LOC105458270","XM_011703441",0,"X01","SINGLETON"
"1362","F5BTJ3O02G31MR",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001850651",1,"X01","SINGLETON"
"1363","F5BTJ3O02H1DI2",2,"Anopheles gambiae str. PEST AGAP007046-PA (AgaP_AGAP007046) mRNA, complete cds","AgaP_AGAP007046","XM_308716",0,"010","SINGLETON"
"1364","F5BTJ3O02JQGY5",2,"PREDICTED: Papilio xuthus uncharacterized LOC106127967 (LOC106127967), mRNA","LOC106127967","XM_013326255",0,"001","SINGLETON"
"1365","F5BTJ3O02HPG3A",2,"Ixodes scapularis conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_002399220",0,"101","SINGLETON"
"1366","F5BTJ3O02HFZ3O",2,"Aedes aegypti AAEL012049-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655784",0,"010","SINGLETON"
"1367","F5BTJ3O02JW2KG",2,"PREDICTED: Bombyx mori homeobox protein MOX-2-like (LOC101738486), mRNA","LOC101738486","XM_004928313",0,"010","SINGLETON"
"1368","F5BTJ3O02IS6EH",2,"Aedes aegypti AAEL011712-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655606",0,"X10","SINGLETON"
"1369","F5BTJ3O02F80XS",2,"PREDICTED: Bactrocera cucurbitae FERM domain-containing protein 5 (LOC105220257), mRNA","LOC105220257","XM_011196682",0,"101","SINGLETON"
"1370","F5BTJ3O02HNDMD",2,"Aedes aegypti AAEL011996-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655767",0,"010","SINGLETON"
"1371","F5BTJ3O02IZFKW",2,"PREDICTED: Vollenhovia emeryi uncharacterized LOC105557940 (LOC105557940), mRNA","LOC105557940","XM_012005360",0,"X10","SINGLETON"
"1372","F5BTJ3O02IHAGY",2,"PREDICTED: Athalia rosae uncharacterized LOC105689268 (LOC105689268), mRNA","LOC105689268","XM_012406183",0,"X10","SINGLETON"
"1373","F5BTJ3O02JOHU9",2,"Aedes aegypti AAEL014136-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001648037",0,"X10","SINGLETON"
"1374","F5BTJ3O02G69UM",3,"PREDICTED: Camponotus floridanus uncharacterized LOC105251733 (LOC105251733), mRNA","LOC105251733","XM_011258715",1,"010","SINGLETON"
"1375","F5BTJ3O02HYSPN",2,"Aedes aegypti AAEL003925-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001648004",0,"010","SINGLETON"
"1376","F5BTJ3O02GWJ59",2,"Anopheles gambiae str. PEST AGAP013332-PA (AgaP_AGAP013332) mRNA, complete cds","AgaP_AGAP013332","XM_003435739",0,"101","SINGLETON"
"1377","F5BTJ3O02G5T8F",2,"Aedes aegypti AAEL009778-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001653987",0,"010","SINGLETON"
"1378","F5BTJ3O02HU2U4",2,"Anopheles gambiae str. PEST AGAP007081-PA (AgaP_AGAP007081) mRNA, complete cds","AgaP_AGAP007081","XM_001688003",0,"010","SINGLETON"
"1379","F5BTJ3O02HRS5O",2,"Aedes aegypti AAEL001567-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001653528",0,"010","SINGLETON"
"1380","F5BTJ3O02IPT33",3,"Aedes aegypti AAEL007076-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001658053",1,"X10","SINGLETON"
"1381","F5BTJ3O02HQORX",2,"Culex quinquefasciatus rev7, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849692",0,"010","SINGLETON"
"1382","F5BTJ3O02FU87G",2,"Aedes aegypti AAEL006765-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657988",0,"010","SINGLETON"
"1383","F5BTJ3O02G18CK",2,"Culex quinquefasciatus mushroom body defect protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001867573",0,"011","SINGLETON"
"1384","F5BTJ3O02GP2VP",2,"Anopheles gambiae str. PEST AGAP006528-PA (AgaP_AGAP006528) mRNA, complete cds","AgaP_AGAP006528","XM_316563",0,"010","SINGLETON"
"1385","F5BTJ3O02JHNJQ",2,"Culex quinquefasciatus numb-associated kinase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849054",0,"X10","SINGLETON"
"1386","F5BTJ3O02GT4IQ",2,"PREDICTED: Megachile rotundata uncharacterized LOC105663429 (LOC105663429), mRNA","LOC105663429","XM_012292240",0,"X10","SINGLETON"
"1387","F5BTJ3O02HU0JW",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001867367",0,"011","SINGLETON"
"1388","F5BTJ3O02H7Y4L",2,"Aedes aegypti AAEL006197-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657517",0,"010","SINGLETON"
"1389","F5BTJ3O02GJO2N",2,"PREDICTED: Megachile rotundata calexcitin-2 (LOC100882183), transcript variant X1, mRNA","LOC100882183","XM_003703505",0,"101","SINGLETON"
"1390","F5BTJ3O02G0C3Q",2,"Culex quinquefasciatus mago nashi, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001844515",0,"010","SINGLETON"
"1391","F5BTJ3O02I8R8S",3,"Aedes aegypti AAEL012356-RA (GPRSMS), partial mRNA","GPRSMS","XM_001662460",1,"101","SINGLETON"
"1392","F5BTJ3O02HA1YW",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001866699",0,"010","SINGLETON"
"1393","F5BTJ3O02HND1O",2,"Culex quinquefasciatus zinc finger and SCAN domain-containing protein 21, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863699",0,"010","SINGLETON"
"1394","F5BTJ3O02HEOIC",3,"Culex quinquefasciatus zinc finger and SCAN domain-containing protein 21, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863699",1,"X10","SINGLETON"
